symbol,first_obs,last_obs,history_years,n_sessions_in_window,n_traded_in_window,missing_frac,median_turnover_inr,last_price,reasons,eligible,as_of
PGEL.NS,2015-01-01,2025-01-01,10.001,252,252,0.0,411236385.8203125,1023.2489624023438,,True,2025-01-01
PHOENIXLTD.NS,2015-01-01,2025-01-01,10.001,252,252,0.0,1216557912.0821533,1586.4036865234375,,True,2025-01-01
PIDILITIND.NS,2015-01-01,2025-01-01,10.001,252,252,0.0,945792218.303833,1411.9239501953125,,True,2025-01-01
PIIND.NS,2015-01-01,2025-01-01,10.001,252,252,0.0,1082914807.8565674,3656.214111328125,,True,2025-01-01
PNB.NS,2015-01-01,2025-01-01,10.001,252,252,0.0,4171580476.773014,96.94988250732422,,True,2025-01-01
PNBHOUSING.NS,2016-11-07,2025-01-01,8.151,252,252,0.0,781347647.3704529,896.4995727539062,,True,2025-01-01
POLICYBZR.NS,2021-11-15,2025-01-01,3.129,252,251,0.004,1723793288.0,2119.199951171875,,True,2025-01-01
POLYCAB.NS,2019-04-16,2025-01-01,5.714,252,252,0.0,2295255197.9990234,7266.0703125,,True,2025-01-01
POWERGRID.NS,2015-01-01,2025-01-01,10.001,252,252,0.0,4409640736.928192,297.1015930175781,,True,2025-01-01
POWERINDIA.NS,2020-03-30,2025-01-01,4.758,252,252,0.0,534103803.6220703,15420.345703125,,True,2025-01-01
PRESTIGE.NS,2015-01-01,2025-01-01,10.001,252,252,0.0,1378995528.4312744,1649.572265625,,True,2025-01-01
RADICO.NS,2015-01-01,2025-01-01,10.001,252,252,0.0,335242251.1845703,2572.65283203125,,True,2025-01-01
RBLBANK.NS,2016-08-31,2025-01-01,8.337,252,252,0.0,1624310287.8337784,156.822265625,,True,2025-01-01
RECLTD.NS,2015-01-01,2025-01-01,10.001,252,252,0.0,5148908769.902466,463.3213195800781,,True,2025-01-01
RELIANCE.NS,2015-01-01,2025-01-01,10.001,252,252,0.0,15928595368.27246,1210.7935791015625,,True,2025-01-01
RVNL.NS,2019-04-11,2025-01-01,5.728,252,252,0.0,4260756278.1726074,423.2218017578125,,True,2025-01-01
SAIL.NS,2015-01-01,2025-01-01,10.001,252,252,0.0,3657759424.6221237,111.53213500976562,,True,2025-01-01
SBICARD.NS,2020-03-16,2025-01-01,4.797,252,252,0.0,904301805.9568787,673.4216918945312,,True,2025-01-01
SBILIFE.NS,2017-10-03,2025-01-01,7.247,252,252,0.0,2027225040.427246,1395.7994384765625,,True,2025-01-01
SBIN.NS,2015-01-01,2025-01-01,10.001,252,252,0.0,11543122827.336395,763.8185424804688,,True,2025-01-01
SHREECEM.NS,2015-01-01,2025-01-01,10.001,252,252,0.0,823296730.25,25271.49609375,,True,2025-01-01
SHRIRAMFIN.NS,2015-01-01,2025-01-01,10.001,252,251,0.004,3318483053.956909,571.6869506835938,,True,2025-01-01
SIEMENS.NS,2015-01-01,2025-01-01,10.001,252,252,0.0,1932031345.3129883,3862.1806640625,,True,2025-01-01
SOLARINDS.NS,2015-01-01,2025-01-01,10.001,252,252,0.0,751689224.5898438,9852.52734375,,True,2025-01-01
SONACOMS.NS,2021-06-24,2025-01-01,3.524,252,251,0.004,946458835.565918,584.1956176757812,,True,2025-01-01
SRF.NS,2015-01-01,2025-01-01,10.001,252,252,0.0,1034312139.4169922,2197.465087890625,,True,2025-01-01
SUNPHARMA.NS,2015-01-01,2025-01-01,10.001,252,252,0.0,3153273209.8858643,1855.5166015625,,True,2025-01-01
SUPREMEIND.NS,2015-01-01,2025-01-01,10.001,252,252,0.0,654698413.3295898,4627.9921875,,True,2025-01-01
SUZLON.NS,2015-01-01,2025-01-01,10.001,252,252,0.0,2828527463.4204445,65.33000183105469,,True,2025-01-01
TATACONSUM.NS,2015-01-01,2025-01-01,10.001,252,252,0.0,1640380619.7214355,905.8643188476562,,True,2025-01-01
TATAELXSI.NS,2015-01-01,2025-01-01,10.001,252,252,0.0,813333430.4057617,6550.83935546875,,True,2025-01-01
TATAPOWER.NS,2015-01-01,2025-01-01,10.001,252,252,0.0,5095461962.817795,387.6522521972656,,True,2025-01-01
TATASTEEL.NS,2015-01-01,2025-01-01,10.001,252,252,0.0,6066566812.221519,130.92379760742188,,True,2025-01-01
TCS.NS,2015-01-01,2025-01-01,10.001,252,252,0.0,8334473529.501709,3830.03662109375,,True,2025-01-01
TECHM.NS,2015-01-01,2025-01-01,10.001,252,252,0.0,2682008897.067566,1613.9949951171875,,True,2025-01-01
TIINDIA.NS,2017-11-02,2025-01-01,7.165,252,252,0.0,788106263.8835449,3570.685791015625,,True,2025-01-01
TITAN.NS,2015-01-01,2025-01-01,10.001,252,252,0.0,3583910638.6901855,3233.47705078125,,True,2025-01-01
TMPV.NS,2015-01-01,2025-01-01,10.001,252,252,0.0,9992244736.870453,736.7514038085938,,True,2025-01-01
TORNTPHARM.NS,2015-01-01,2025-01-01,10.001,252,252,0.0,687412599.126709,3355.92529296875,,True,2025-01-01
TRENT.NS,2015-01-01,2025-01-01,10.001,252,252,0.0,3490164022.334961,7053.54833984375,,True,2025-01-01
TVSMOTOR.NS,2015-01-01,2025-01-01,10.001,252,252,0.0,1810617521.179016,2388.313720703125,,True,2025-01-01
ULTRACEMCO.NS,2015-01-01,2025-01-01,10.001,252,252,0.0,3218022090.078125,11147.3623046875,,True,2025-01-01
UNIONBANK.NS,2015-01-01,2025-01-01,10.001,252,252,0.0,1660008328.2254562,115.61441040039062,,True,2025-01-01
UNITDSPR.NS,2015-01-01,2025-01-01,10.001,252,250,0.0079,927358738.2788086,1625.1729736328125,,True,2025-01-01
UNOMINDA.NS,2015-01-01,2025-01-01,10.001,252,251,0.004,589794098.4448242,1054.063720703125,,True,2025-01-01
UPL.NS,2015-01-01,2025-01-01,10.001,252,252,0.0,1337606419.0707092,491.2065734863281,,True,2025-01-01
VBL.NS,2016-11-08,2025-01-01,8.148,252,252,0.0,2781015231.5079346,646.8521728515625,,True,2025-01-01
VEDL.NS,2015-01-01,2025-01-01,10.001,252,252,0.0,4678349220.941345,415.0558166503906,,True,2025-01-01
VOLTAS.NS,2015-01-01,2025-01-01,10.001,252,252,0.0,1853104119.2200928,1811.11865234375,,True,2025-01-01
WIPRO.NS,2015-01-01,2025-01-01,10.001,252,252,0.0,3283324685.997925,278.32275390625,,True,2025-01-01
YESBANK.NS,2015-01-01,2025-01-01,10.001,252,252,0.0,3623500902.669366,19.6299991607666,low_price,False,2025-01-01
ZYDUSLIFE.NS,2015-01-01,2025-01-01,10.001,252,251,0.004,1269925151.0247803,961.90673828125,,True,2025-01-01
360ONE.NS,2019-09-19,2025-07-01,5.782,252,252,0.0,660149936.2076416,1162.8016357421875,,True,2025-07-01
ABB.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,2054322407.2663574,5845.14453125,,True,2025-07-01
ABCAPITAL.NS,2017-09-01,2025-07-01,7.83,252,252,0.0,805958442.0204697,280.79998779296875,,True,2025-07-01
ADANIENSOL.NS,2015-07-31,2025-07-01,9.919,252,252,0.0,1723727196.6365356,872.4000244140625,,True,2025-07-01
ADANIENT.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,2814218638.68396,2620.62841796875,,True,2025-07-01
ADANIGREEN.NS,2018-06-18,2025-07-01,7.036,252,252,0.0,2551322923.784607,1015.7000122070312,,True,2025-07-01
ADANIPORTS.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,3079515325.0,1440.92724609375,,True,2025-07-01
ADANIPOWER.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,2138186519.192276,118.27999877929688,,True,2025-07-01
ALKEM.NS,2015-12-23,2025-07-01,9.522,252,252,0.0,761441922.5793457,4793.744140625,,True,2025-07-01
AMBER.NS,2018-01-30,2025-07-01,7.417,252,252,0.0,2173020316.75,7083.0,,True,2025-07-01
AMBUJACEM.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,1263902118.0083618,577.3919677734375,,True,2025-07-01
ANGELONE.NS,2020-10-05,2025-07-01,4.736,252,252,0.0,2744093805.5895996,290.8161315917969,,True,2025-07-01
APLAPOLLO.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,737660633.3197021,1753.3802490234375,,True,2025-07-01
APOLLOHOSP.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,2219786392.787842,7467.79833984375,,True,2025-07-01
ASHOKLEY.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,1566744854.5286636,122.85676574707031,,True,2025-07-01
ASIANPAINT.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,2864549674.737549,2345.458740234375,,True,2025-07-01
ASTRAL.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,803296087.388977,1488.0306396484375,,True,2025-07-01
AUBANK.NS,2017-07-11,2025-07-01,7.973,252,252,0.0,1430475986.460144,836.5050048828125,,True,2025-07-01
AUROPHARMA.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,1206023356.4677124,1128.2647705078125,,True,2025-07-01
AXISBANK.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,8550165704.040649,1171.394775390625,,True,2025-07-01
BAJAJ-AUTO.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,3226688555.8774414,8282.4384765625,,True,2025-07-01
BAJAJFINSV.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,2853888285.633972,2052.049072265625,,True,2025-07-01
BAJAJHLDNG.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,611954034.0249023,14095.265625,,True,2025-07-01
BAJFINANCE.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,7317718747.234497,930.9274291992188,,True,2025-07-01
BANDHANBNK.NS,2018-03-27,2025-07-01,7.264,252,252,0.0,1501535241.685707,183.9014129638672,,True,2025-07-01
BANKBARODA.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,2654432632.7772064,239.78440856933594,,True,2025-07-01
BANKINDIA.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,854414115.7866783,117.25959777832031,,True,2025-07-01
BDL.NS,2018-03-23,2025-07-01,7.274,252,252,0.0,1488342271.659912,1972.477783203125,,True,2025-07-01
BEL.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,6080486982.172058,428.8392333984375,,True,2025-07-01
BHARATFORG.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,1469369785.2324219,1272.9449462890625,,True,2025-07-01
BHARTIARTL.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,8750739139.151978,1977.767333984375,,True,2025-07-01
BHEL.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,3049106130.1107864,263.2458801269531,,True,2025-07-01
BIOCON.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,1136981730.505066,361.5835266113281,,True,2025-07-01
BLUESTARCO.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,881303701.4598999,1688.4688720703125,,True,2025-07-01
BOSCHLTD.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,694829803.8886719,31673.841796875,,True,2025-07-01
BPCL.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,2635150415.982483,311.6646728515625,,True,2025-07-01
BRITANNIA.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,1595410091.7299805,5576.33447265625,,True,2025-07-01
BSE.NS,2017-02-03,2025-07-01,8.405,252,252,0.0,11421687119.32788,2767.80810546875,,True,2025-07-01
CAMS.NS,2020-10-05,2025-07-01,4.736,252,252,0.0,1651476331.969452,828.0380249023438,,True,2025-07-01
CANBK.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,2357585378.1000366,111.73413848876953,,True,2025-07-01
CDSL.NS,2017-06-30,2025-07-01,8.003,252,252,0.0,5167242515.934143,1766.8460693359375,,True,2025-07-01
CGPOWER.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,1671082946.7601013,681.5457153320312,,True,2025-07-01
CHOLAFIN.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,2036156014.3984985,1597.258056640625,,True,2025-07-01
CIPLA.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,2179756236.111511,1501.612548828125,,True,2025-07-01
COALINDIA.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,2926618398.4912415,359.34796142578125,,True,2025-07-01
COCHINSHIP.NS,2017-08-11,2025-07-01,7.888,252,252,0.0,1782609948.4846191,2032.951171875,,True,2025-07-01
COFORGE.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,3134599730.60083,1900.498779296875,,True,2025-07-01
COLPAL.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,1158670331.4608154,2356.14111328125,,True,2025-07-01
CONCOR.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,1005187268.3668213,586.1078491210938,,True,2025-07-01
CROMPTON.NS,2016-05-13,2025-07-01,9.133,252,252,0.0,843620179.5531921,344.0134582519531,,True,2025-07-01
CUMMINSIND.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,1674677612.5,3274.8330078125,,True,2025-07-01
DABUR.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,1153576090.0798798,469.01708984375,,True,2025-07-01
DALBHARAT.NS,2018-12-21,2025-07-01,6.527,252,252,0.0,549573808.5491943,2178.412353515625,,True,2025-07-01
DELHIVERY.NS,2022-05-24,2025-07-01,3.105,252,252,0.0,745218369.9459686,383.95001220703125,,True,2025-07-01
DIVISLAB.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,2410950183.81958,6797.390625,,True,2025-07-01
DIXON.NS,2017-09-18,2025-07-01,7.784,252,252,0.0,5854203711.409668,14709.4541015625,,True,2025-07-01
DLF.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,2386542122.312622,826.9432983398438,,True,2025-07-01
DMART.NS,2017-03-21,2025-07-01,8.279,252,252,0.0,2048147411.84375,4452.39990234375,,True,2025-07-01
DRREDDY.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,2276741574.366455,1260.758056640625,,True,2025-07-01
EICHERMOT.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,2250567522.7753906,5583.86474609375,,True,2025-07-01
ETERNAL.NS,2021-07-23,2025-07-01,3.94,252,250,0.0079,11362449180.1456,261.0,,True,2025-07-01
FEDERALBNK.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,1638112630.1802979,216.66372680664062,,True,2025-07-01
FORCEMOT.NS,2019-08-19,2025-07-01,5.867,252,252,0.0,248261285.04541016,14703.5380859375,illiquid,False,2025-07-01
FORTIS.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,932386990.7871399,773.0147705078125,,True,2025-07-01
GAIL.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,2538856404.474388,182.83372497558594,,True,2025-07-01
GLENMARK.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,1007047370.0856934,1750.007568359375,,True,2025-07-01
GMRAIRPORT.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,1129813055.7203522,86.01000213623047,,True,2025-07-01
GODFRYPHLP.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,426914194.553833,2880.138916015625,,True,2025-07-01
GODREJCP.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,1323571236.489624,1141.6275634765625,,True,2025-07-01
GODREJPROP.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,1863170099.861206,2303.3662109375,,True,2025-07-01
GRASIM.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,1537558577.2277832,2828.9638671875,,True,2025-07-01
GVT&D.NS,2015-01-01,2025-07-01,10.497,252,250,0.0079,560321314.9095459,2339.71142578125,,True,2025-07-01
HAL.NS,2018-04-02,2025-07-01,7.247,252,252,0.0,7319351370.226318,4845.55126953125,,True,2025-07-01
HAVELLS.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,1391136227.6829834,1535.526123046875,,True,2025-07-01
HCLTECH.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,4402336463.535156,1631.077392578125,,True,2025-07-01
HDFCAMC.NS,2018-08-06,2025-07-01,6.902,252,252,0.0,1779984553.613037,2516.459716796875,,True,2025-07-01
HDFCBANK.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,21734301777.27014,987.2244873046875,,True,2025-07-01
HDFCLIFE.NS,2017-11-17,2025-07-01,7.619,252,252,0.0,2036504445.055664,807.023681640625,,True,2025-07-01
HEROMOTOCO.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,2678632011.6899414,4024.2646484375,,True,2025-07-01
HINDALCO.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,3458823666.235718,685.6685180664062,,True,2025-07-01
HINDPETRO.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,2239659903.635681,403.96258544921875,,True,2025-07-01
HINDUNILVR.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,4000385078.5081787,2254.662353515625,,True,2025-07-01
HINDZINC.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,775436631.1526642,442.26934814453125,,True,2025-07-01
ICICIBANK.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,14371301934.007324,1409.1552734375,,True,2025-07-01
ICICIGI.NS,2017-09-27,2025-07-01,7.759,252,252,0.0,1289962303.4627686,2049.136474609375,,True,2025-07-01
ICICIPRULI.NS,2016-09-29,2025-07-01,8.753,252,252,0.0,697983654.75,658.4649047851562,,True,2025-07-01
IDEA.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,3774618240.1219206,7.449999809265137,low_price,False,2025-07-01
IDFCFIRSTB.NS,2015-11-06,2025-07-01,9.651,252,252,0.0,1719025360.7003326,76.76250457763672,,True,2025-07-01
IEX.NS,2017-10-23,2025-07-01,7.688,252,252,0.0,1084059819.6081543,187.8250732421875,,True,2025-07-01
INDHOTEL.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,2226973124.5043945,758.6712036132812,,True,2025-07-01
INDIANB.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,804772428.0015259,636.0994262695312,,True,2025-07-01
INDIGO.NS,2015-11-10,2025-07-01,9.64,252,252,0.0,3996714622.6018066,5954.9365234375,,True,2025-07-01
INDUSINDBK.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,4945093577.300354,877.6784057617188,,True,2025-07-01
INDUSTOWER.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,2694789689.044464,405.1041564941406,,True,2025-07-01
INFY.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,10967174386.906616,1549.05224609375,,True,2025-07-01
INOXWIND.NS,2015-04-09,2025-07-01,10.229,252,252,0.0,1217605932.062439,172.97000122070312,,True,2025-07-01
IOC.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,2065270059.3859558,136.78277587890625,,True,2025-07-01
IREDA.NS,2023-11-29,2025-07-01,1.588,252,252,0.0,2137500692.6483917,169.49131774902344,short_history,False,2025-07-01
IRFC.NS,2021-01-29,2025-07-01,4.419,252,252,0.0,2794830482.4701843,138.83798217773438,,True,2025-07-01
ITC.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,5755925841.014404,395.7962646484375,,True,2025-07-01
JINDALSTEL.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,1516740036.625,947.669677734375,,True,2025-07-01
JIOFIN.NS,2023-08-21,2025-07-01,1.862,252,252,0.0,4638192050.86087,328.3179626464844,short_history,False,2025-07-01
JSWENERGY.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,1674226248.6243286,525.3632202148438,,True,2025-07-01
JSWSTEEL.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,1571645912.2699585,1020.9705200195312,,True,2025-07-01
JUBLFOOD.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,1130651811.8494873,706.5054931640625,,True,2025-07-01
KALYANKJIL.NS,2021-03-26,2025-07-01,4.266,252,252,0.0,3269508292.618347,568.6858520507812,,True,2025-07-01
KAYNES.NS,2022-11-22,2025-07-01,2.606,252,252,0.0,2473401113.1726074,6140.5,short_history,False,2025-07-01
KEI.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,1098908538.586914,3806.29345703125,,True,2025-07-01
KFINTECH.NS,2022-12-29,2025-07-01,2.505,252,252,0.0,1116966116.7503357,1307.2291259765625,short_history,False,2025-07-01
KOTAKBANK.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,7176988636.519699,435.4652404785156,,True,2025-07-01
KPITTECH.NS,2019-04-22,2025-07-01,6.193,252,252,0.0,1384123038.4260864,1228.0111083984375,,True,2025-07-01
LAURUSLABS.NS,2016-12-19,2025-07-01,8.531,252,252,0.0,1049130339.6848297,744.6934814453125,,True,2025-07-01
LICHSGFIN.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,1006770740.75,588.9451904296875,,True,2025-07-01
LICI.NS,2022-05-17,2025-07-01,3.124,252,252,0.0,1003028512.7192993,468.1480712890625,,True,2025-07-01
LODHA.NS,2021-04-19,2025-07-01,4.2,252,252,0.0,1557609297.855896,1382.072998046875,,True,2025-07-01
LT.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,6703193097.945923,3631.232421875,,True,2025-07-01
LTF.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,875083290.094696,205.721923828125,,True,2025-07-01
LTM.NS,2016-07-21,2025-07-01,8.945,252,252,0.0,1767627986.5656738,5213.359375,,True,2025-07-01
LUPIN.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,2009523108.4246216,1934.7509765625,,True,2025-07-01
M&M.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,7650533502.543457,3118.04248046875,,True,2025-07-01
MANAPPURAM.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,1498890260.9808273,275.351318359375,,True,2025-07-01
MANKIND.NS,2023-05-09,2025-07-01,2.146,252,252,0.0,1007223839.5227051,2286.098876953125,short_history,False,2025-07-01
MARICO.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,1229080419.7126465,706.992919921875,,True,2025-07-01
MARUTI.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,4881505380.65332,12186.388671875,,True,2025-07-01
MAXHEALTH.NS,2020-08-21,2025-07-01,4.86,252,252,0.0,1912953459.1863098,1275.957275390625,,True,2025-07-01
MAZDOCK.NS,2020-10-12,2025-07-01,4.717,252,252,0.0,9174132585.301514,3248.878662109375,,True,2025-07-01
MCX.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,2355377645.6085205,1805.20556640625,,True,2025-07-01
MFSL.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,921763739.4048462,1653.9000244140625,,True,2025-07-01
MOTHERSON.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,2278504812.2325134,100.94403839111328,,True,2025-07-01
MOTILALOFS.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,1331051440.57547,861.6451416015625,,True,2025-07-01
MPHASIS.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,1412949208.182373,2751.28955078125,,True,2025-07-01
MUTHOOTFIN.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,1110158386.6845703,2619.748779296875,,True,2025-07-01
NAM-INDIA.NS,2017-11-06,2025-07-01,7.65,252,252,0.0,564066863.642273,780.9286499023438,,True,2025-07-01
NATIONALUM.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,2295954178.505539,181.58607482910156,,True,2025-07-01
NAUKRI.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,1754725914.5037842,1435.7806396484375,,True,2025-07-01
NBCC.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,1230046961.742859,122.20785522460938,,True,2025-07-01
NESTLEIND.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,1825543893.944336,1187.850341796875,,True,2025-07-01
NHPC.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,1624914206.2601624,83.22261047363281,,True,2025-07-01
NMDC.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,1739644801.745041,65.0367431640625,,True,2025-07-01
NTPC.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,4799413224.661774,324.0480041503906,,True,2025-07-01
NYKAA.NS,2021-11-10,2025-07-01,3.639,252,252,0.0,1203653305.8902512,207.0500030517578,,True,2025-07-01
OBEROIRLTY.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,1324883768.8034668,1901.9722900390625,,True,2025-07-01
OFSS.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,1564054098.0356445,8575.078125,,True,2025-07-01
OIL.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,1422635605.644928,422.8913269042969,,True,2025-07-01
ONGC.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,3305735652.0567093,230.87400817871094,,True,2025-07-01
PAGEIND.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,993602741.25,47257.359375,,True,2025-07-01
PATANJALI.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,1087543550.164856,535.2835083007812,,True,2025-07-01
PAYTM.NS,2021-11-18,2025-07-01,3.617,252,252,0.0,4769441170.914215,930.25,,True,2025-07-01
PERSISTENT.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,2305991050.25,5979.96826171875,,True,2025-07-01
PETRONET.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,722776177.994873,286.2044677734375,,True,2025-07-01
PFC.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,3597895823.2317505,404.5621032714844,,True,2025-07-01
PGEL.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,998954256.923523,722.6814575195312,,True,2025-07-01
PHOENIXLTD.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,1005377972.3776855,1543.8221435546875,,True,2025-07-01
PIDILITIND.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,833505855.3977051,1501.7069091796875,,True,2025-07-01
PIIND.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,977212947.7142334,4122.5341796875,,True,2025-07-01
PNB.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,2604763751.2818527,109.8750228881836,,True,2025-07-01
PNBHOUSING.NS,2016-11-07,2025-07-01,8.646,252,252,0.0,961790238.9576721,1089.8970947265625,,True,2025-07-01
POLICYBZR.NS,2021-11-15,2025-07-01,3.625,252,252,0.0,2204001207.628174,1832.9000244140625,,True,2025-07-01
POLYCAB.NS,2019-04-16,2025-07-01,6.209,252,252,0.0,2059378966.7128906,6632.52978515625,,True,2025-07-01
POWERGRID.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,3857943676.5017395,288.1328430175781,,True,2025-07-01
POWERINDIA.NS,2020-03-30,2025-07-01,5.254,252,252,0.0,949350533.2382812,19279.802734375,,True,2025-07-01
PRESTIGE.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,1333273977.586609,1633.161865234375,,True,2025-07-01
RADICO.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,442942667.55493164,2559.7998046875,,True,2025-07-01
RBLBANK.NS,2016-08-31,2025-07-01,8.832,252,252,0.0,1359040245.2618713,258.40887451171875,,True,2025-07-01
RECLTD.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,3885523622.6800537,373.9340515136719,,True,2025-07-01
RELIANCE.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,15933337557.312195,1515.3138427734375,,True,2025-07-01
RVNL.NS,2019-04-11,2025-07-01,6.223,252,252,0.0,3096203505.1128387,391.3392639160156,,True,2025-07-01
SAIL.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,2088999315.7470894,131.6894989013672,,True,2025-07-01
SBICARD.NS,2020-03-16,2025-07-01,5.292,252,252,0.0,896527068.2478638,928.5469970703125,,True,2025-07-01
SBILIFE.NS,2017-10-03,2025-07-01,7.743,252,252,0.0,1874786571.6923218,1859.91455078125,,True,2025-07-01
SBIN.NS,2015-01-01,2025-07-01,10.497,252,252,0.0,9390668342.255005,805.7758178710938,,True,2025-07-01
